osm_type,osm_id,lat,lon,poi_type,functional_group,name,seniunija,seniunija_nr,cluster
node,769146229,54.6820921,25.26789,amenity:college,education,Verslo ir vadybos akademija,Naujamiestis,17.0,67
node,769149115,54.6821562,25.2698101,office:diplomatic,work,Norvergijos Karalystės ambasada Lietuvos Respublikoje,Naujamiestis,17.0,67
node,769149117,54.6823252,25.2699135,office:diplomatic,work,Suomijos Respublikos ambasada Lietuvos Respublikoje,Naujamiestis,17.0,67
node,772801413,54.6828406,25.2893704,amenity:restaurant,leisure,Trattoria di Ravello,Senamiestis,16.0,67
node,773347244,54.6929815,25.281169,shop:supermarket,retail,IKI Express Žaliasis tiltas,Šnipiškės,3.0,69
node,773498023,54.6893632,25.2515897,amenity:restaurant,leisure,Panama Food Garden,Žvėrynas,6.0,89
node,774014190,54.6657492,25.2750989,shop:car_repair,retail,Daugva autoservisas,Naujininkai,19.0,92
node,774014278,54.6645275,25.2837859,shop:clothes,retail,D.EFFECT,Naujininkai,19.0,-1
node,774014283,54.6647556,25.2798183,shop:pet,retail,ZooŠalis,Naujininkai,19.0,-1
node,774014347,54.6642389,25.2837975,shop:clothes,retail,D.EFFECT,Naujininkai,19.0,-1
node,774014382,54.6637284,25.2750184,shop:hairdresser,retail,Kirpykla,Naujininkai,19.0,92
node,774492863,54.671582,25.2666091,amenity:fast_food,leisure,Meatbusters,Naujamiestis,17.0,67
node,775182253,54.6284631,25.1087031,shop:convenience,retail,Maisto prekės,Paneriai,20.0,6
node,775307999,54.6683166,25.2898483,shop:supermarket,retail,Delikata,Naujininkai,19.0,-1
node,775308019,54.664414,25.2867814,shop:convenience,retail,Visą parą,Naujininkai,19.0,-1
node,775862223,54.7110342,25.3031894,shop:books,retail,Homo Sapiens,Žirmūnai,2.0,71
node,775952915,54.6663932,25.2840647,tourism:hotel,leisure,RunMiS,Naujininkai,19.0,173
node,778694973,54.6756532,25.2832941,amenity:restaurant,leisure,Gogi Guy,Senamiestis,16.0,67
node,785933860,54.7240205,25.2324176,shop:supermarket,retail,Norfa XL,Pašilaičiai,7.0,68
node,786212496,54.6967809,25.2787166,office:register,work,Registrų centras Vilniaus filialas,Šnipiškės,3.0,69
node,805294668,54.6725063,25.2723607,amenity:restaurant,leisure,Kinų rožė,Naujamiestis,17.0,67
node,808603282,54.6732101,25.0811323,shop:florist,retail,Gėlių simfonija,Grigiškės,21.0,3
node,810642340,54.6431384,25.2797586,shop:kiosk,retail,Narvesen,Naujininkai,19.0,93
node,826129384,54.6766785,25.2887222,tourism:hotel,leisure,Imperial hotel,Senamiestis,16.0,67
node,828564081,54.6849465,25.2820894,amenity:bar,leisure,Old Cuban Pub,Senamiestis,16.0,67
node,828564090,54.6847109,25.2823205,amenity:pub,leisure,Misterija,Senamiestis,16.0,67
node,828564091,54.6845878,25.282385,amenity:pub,leisure,Būsi trečias,Senamiestis,16.0,67
node,828818243,54.7071507,25.1877305,amenity:pub,leisure,Plus Plus Plus Gastrobaras,Pilaitė,12.0,2
node,835234757,54.6798702,25.2858111,amenity:restaurant,leisure,Puaro,Senamiestis,16.0,67
node,835234761,54.6797625,25.283096,amenity:restaurant,leisure,Žemaičiai,Senamiestis,16.0,67
node,836234960,54.6770904,25.2738379,tourism:museum,leisure,Lietuvos geležinkelių muziejus,Naujamiestis,17.0,67
node,837674963,54.674024,25.2591864,shop:car_repair,retail,,Naujamiestis,17.0,67
node,837674979,54.6706683,25.2591908,shop:furniture,retail,Baldų namai „Skraja“,Naujamiestis,17.0,67
node,837675005,54.6743223,25.2539203,office:government,work,Kūno kultūros ir sporto departamentas prie LR vyriausybės,Naujamiestis,17.0,67
node,837675011,54.6701621,25.2582344,shop:furniture,retail,Dubingiai,Vilkpėdė,18.0,67
node,840394428,54.6959474,25.3076056,amenity:restaurant,leisure,Trys pušelės,Antakalnis,13.0,-1
node,840401805,54.6949467,25.2775197,shop:weapons,retail,Baltic Arms,Šnipiškės,3.0,69
node,849992457,54.7822171,25.2735393,shop:supermarket,retail,IKI Riešė,,,7
node,862746628,54.6864686,25.2856154,tourism:hotel,leisure,Senatoriai,Senamiestis,16.0,67
node,864433052,54.6706152,25.2822252,amenity:restaurant,leisure,Čili bistro,Naujamiestis,17.0,67
node,892447817,54.6777199,25.2862044,amenity:cafe,leisure,ŠMC kavinė,Senamiestis,16.0,67
node,892447908,54.6792123,25.2890771,amenity:restaurant,leisure,Balzac,Senamiestis,16.0,67
node,901379973,54.662885,25.2983125,shop:car_repair,retail,,Naujininkai,19.0,8
node,904065861,54.6947632,25.2783805,amenity:bar,leisure,Bronx,Šnipiškės,3.0,69
node,904067271,54.6801013,25.280884,amenity:cafe,leisure,Caffeine,Senamiestis,16.0,67
node,908207161,54.6939032,25.2764931,shop:supermarket,retail,Maxima X,Šnipiškės,3.0,69
node,908251204,54.6934064,25.2815929,amenity:restaurant,leisure,Zhangas,Šnipiškės,3.0,69
node,908259621,54.7159196,25.2293436,shop:outdoor,retail,Armijai ir civiliams,Viršuliškės,9.0,76
node,908572062,54.6875292,25.2790536,shop:books,retail,Vilniaus centrinis knygynas,Naujamiestis,17.0,67
node,908771589,54.6756783,25.2668678,amenity:fast_food,leisure,Verslo Kolonos,Naujamiestis,17.0,67
node,908796990,54.6779399,25.2732056,amenity:restaurant,leisure,Can Can Pizza,Naujamiestis,17.0,67
node,908796994,54.678082,25.2704535,amenity:fast_food,leisure,Ke baras,Naujamiestis,17.0,67
node,908797048,54.6748634,25.2703816,amenity:restaurant,leisure,Žemaičių Ąsotis,Naujamiestis,17.0,67
node,908809410,54.668259,25.2607376,amenity:cafe,leisure,Vilniaus degtinės valgykla,Naujamiestis,17.0,67
